대수,국회의원코드,국회의원명,국회의원한자명,정당명,선거구명,발의수(전체),발의수(대표발의),발의수(공동발의),원안가결(전체),수정가결(전체),철회(전체),부결(전체),수정안반영폐기(전체),대안반영폐기(전체),폐기(전체),임기만료폐기(전체),회기불계속폐기(전체),기타(전체),원안가결(대표발의),수정가결(대표발의),철회(대표발의),부결(대표발의),수정안반영폐기(대표발의),대안반영폐기(대표발의),폐기(대표발의),임기만료폐기(대표발의),회기불계속폐기(대표발의),기타,원안가결(공동발의),수정가결(공동발의),철회(공동발의),부결(공동발의),수정안반영폐기(공동발의),대안반영폐기(공동발의),폐기(공동발의),임기만료폐기(공동발의),회기불계속폐기(공동발의),기타(공동발의)
제13대,ORH5971D,박준병,朴俊炳,민주정의당,"충북 보은,옥천,영동군",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
제13대,BM974630,정동윤,鄭東允,민주정의당,,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
제13대,W321567U,권헌성,權憲成,통일민주당,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
제13대,3PK85169,나창주,羅昌柱,민주정의당,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
제13대,J4X86065,박태준,朴泰俊,민주정의당,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
제13대,OK67147J,이윤자,李潤子,민주정의당,,3,0,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
제13대,KNJ5466T,이정무,李廷武,민주정의당,대구 남구,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
제13대,OFA8515J,최각규,崔珏圭,신민주공화당,강원 강릉시,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
제13대,FPT6879K,김봉조,金奉祚,통일민주당,경남 거제군,16,15,1,0,0,2,0,0,11,3,0,0,0,0,0,2,0,0,10,3,0,0,0,0,0,0,0,0,1,0,0,0,0
제13대,P5W8553L,이병용,李炳勇,민주정의당,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
제13대,HNY4948U,이인구,李麟求,신민주공화당,충남 대덕군연기군,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
제13대,WV87958Z,김동주,金東周,통일민주당,경남 양산군,9,7,2,1,0,3,0,0,0,4,1,0,0,0,0,2,0,0,0,4,1,0,0,1,0,1,0,0,0,0,0,0,0
제13대,SMR7052V,김두윤,金斗潤,신민주공화당,,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
제13대,HFO6788P,김정길,金正吉,통일민주당,부산 영도구,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
제13대,7IV94516,박승재,朴承載,민주정의당,,3,1,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
제13대,H679074W,이기빈,李起彬,무소속,제주 북제주,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
제13대,FYA2094A,조만후,曺萬厚,통일민주당,경남 진주시,8,1,7,0,1,1,0,0,4,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,3,0,2,0,0
제13대,1HV72190,강성모,姜聖模,민주정의당,서울 서대문구갑,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
제13대,IS69175A,김운환,金운桓,통일민주당,부산 해운대구,7,1,6,0,0,4,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0
제13대,OJJ2363Y,문동환,文東煥,평화민주당,,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
제13대,T1R43759,송현섭,宋鉉燮,평화민주당,,3,0,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
제13대,EC995719,구자춘,具滋春,신민주공화당,"경북 달성,고령군",4,3,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
제13대,C6N4172N,전용원,田瑢源,민주정의당,경기 구리시,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
